# {"t_start": 1556387814.8088303, "env_id": "SuperMarioBros-v1"} 
r,l,t
251.0,30,69312.442748
251.0,30,69314.160775
251.0,30,69315.919905
250.0,30,69317.762268
251.0,30,69319.908425
251.0,30,69321.956904
249.0,30,69323.881305
251.0,30,69325.758413
244.0,35,69327.794653
251.0,30,69329.534269
251.0,30,69331.190864
251.0,30,69332.851812
251.0,30,69334.601807
251.0,30,69336.370801
251.0,30,69338.317479
251.0,30,69340.437544
251.0,30,69342.440702
251.0,30,69344.348618
996.0,433,69370.135621
251.0,30,69372.057599
251.0,30,69373.963933
251.0,30,69375.730302
251.0,30,69377.501243
251.0,30,69379.414409
251.0,30,69381.31377
251.0,30,69383.075703
251.0,30,69384.844641
251.0,30,69386.531783
251.0,30,69388.202017
1013.0,324,69408.41352
251.0,30,69410.235489
251.0,30,69411.989307
251.0,30,69413.729878
251.0,30,69415.394496
251.0,30,69417.053401
251.0,30,69418.795857
249.0,29,69420.504136
251.0,30,69422.453834
251.0,30,69424.579073
249.0,31,69426.651175
765.0,184,69438.071505
251.0,30,69439.846823
251.0,30,69441.618371
251.0,30,69443.532283
247.0,30,69445.432639
243.0,33,69447.355535
251.0,30,69449.111496
553.0,348,69470.507638
251.0,30,69472.278855
251.0,30,69474.0866
251.0,30,69476.016402
565.0,323,69495.810668
249.0,30,69497.579748
251.0,30,69499.507091
590.0,182,69510.660147
251.0,30,69512.423862
249.0,30,69514.234921
251.0,30,69516.157485
251.0,30,69518.02707
251.0,30,69519.772826
249.0,30,69521.53879
251.0,30,69523.460977
251.0,30,69525.371194
251.0,30,69527.131522
251.0,30,69528.899001
251.0,30,69530.744621
251.0,30,69532.660577
250.0,30,69534.503635
251.0,30,69536.261349
251.0,30,69538.080425
251.0,30,69539.999399
249.0,29,69541.820114
251.0,30,69543.588917
251.0,30,69545.349086
251.0,30,69547.021918
251.0,30,69548.68932
252.0,31,69550.447717
251.0,30,69552.195494
251.0,30,69553.931331
251.0,30,69555.585809
251.0,30,69557.261498
251.0,30,69558.999814
251.0,30,69560.755454
251.0,30,69562.716696
251.0,30,69564.870942
727.0,629,69603.475289
251.0,30,69605.399413
251.0,30,69607.166058
251.0,30,69608.926824
251.0,30,69610.799951
251.0,30,69612.719462
574.0,203,69625.069232
251.0,30,69626.934959
251.0,30,69628.840303
251.0,30,69630.666233
252.0,31,69632.47125
251.0,30,69634.278868
600.0,149,69643.425261
251.0,30,69645.340011
251.0,30,69647.124509
251.0,30,69648.873624
627.0,228,69662.929853
251.0,30,69664.698726
251.0,30,69666.531738
251.0,30,69668.441014
251.0,30,69670.298684
667.0,691,69712.491542
251.0,30,69714.30598
250.0,30,69716.214509
251.0,30,69718.09108
601.0,119,69724.892836
251.0,30,69726.61615
248.0,30,69728.38342
631.0,82,69733.957724
251.0,30,69735.868759
596.0,355,69757.500206
251.0,30,69759.388054
608.0,127,69767.162875
240.0,33,69769.284923
251.0,30,69771.087308
251.0,30,69772.856293
251.0,30,69774.684673
251.0,30,69776.615721
251.0,30,69778.474726
251.0,30,69780.21781
243.0,33,69782.197014
249.0,30,69784.105519
623.0,219,69797.437082
621.0,103,69803.811613
251.0,30,69805.577902
251.0,30,69807.486387
244.0,35,69809.72708
250.0,30,69811.48954
251.0,30,69813.242561
251.0,30,69815.121216
250.0,30,69817.032284
251.0,30,69818.858896
251.0,30,69820.611023
251.0,30,69822.418646
251.0,30,69824.330881
251.0,30,69826.204662
251.0,30,69827.977305
252.0,30,69829.746027
251.0,30,69831.662769
251.0,30,69833.578213
248.0,29,69835.295079
251.0,30,69837.062244
611.0,225,69850.914904
250.0,30,69852.697844
251.0,30,69854.549234
251.0,30,69856.462231
252.0,30,69858.343821
251.0,30,69860.103133
251.0,30,69861.867116
631.0,185,69873.322711
251.0,30,69875.113222
251.0,30,69876.869552
632.0,110,69883.641481
251.0,30,69885.406925
248.0,30,69887.267087
1024.0,245,69902.191054
251.0,30,69904.101251
251.0,30,69906.025134
251.0,30,69907.768809
251.0,30,69909.517293
251.0,30,69911.405969
251.0,30,69913.334263
251.0,30,69915.141531
251.0,30,69916.889694
251.0,30,69918.72155
251.0,30,69920.62474
251.0,30,69922.487609
251.0,30,69924.242229
251.0,30,69926.004365
763.0,196,69938.182815
251.0,30,69939.943966
251.0,30,69941.699166
249.0,31,69943.64682
250.0,30,69945.551675
251.0,30,69947.335276
252.0,30,69949.078405
251.0,30,69950.913353
251.0,30,69952.831671
251.0,30,69954.673872
251.0,30,69956.430607
251.0,30,69958.223764
251.0,30,69960.158627
251.0,30,69962.067735
251.0,30,69963.826022
251.0,30,69965.586554
251.0,30,69967.465712
251.0,30,69969.372701
250.0,31,69971.236068
251.0,30,69973.021089
251.0,30,69974.742399
249.0,30,69976.401694
251.0,30,69978.061876
251.0,30,69979.828433
251.0,30,69981.574846
250.0,30,69983.606041
249.0,31,69985.791398
251.0,30,69987.734288
252.0,29,69989.591274
251.0,30,69991.381162
251.0,30,69993.139264
251.0,30,69994.979403
251.0,30,69996.89239
251.0,30,69998.745543
1300.0,403,70023.338895
1336.0,162,70033.176434
251.0,30,70035.011587
251.0,30,70036.912897
250.0,30,70038.760898
251.0,30,70040.512124
251.0,30,70042.288701
249.0,30,70044.20196
252.0,30,70046.103283
251.0,30,70047.878773
1391.0,443,70074.414646
618.0,215,70088.156525
251.0,30,70090.070687
251.0,30,70091.842706
250.0,30,70093.644399
251.0,30,70095.525348
588.0,420,70121.314769
251.0,30,70123.143822
770.0,355,70144.48545
251.0,30,70146.157655
251.0,30,70147.914376
251.0,30,70149.671017
250.0,30,70151.701843
251.0,30,70153.829135
251.0,30,70155.769606
251.0,30,70157.6833
251.0,30,70159.470147
251.0,30,70161.214195
251.0,30,70162.921384
251.0,30,70164.593369
251.0,30,70166.268463
250.0,30,70168.025584
251.0,30,70169.780886
988.0,450,70197.994754
248.0,29,70199.68711
637.0,146,70208.582885
248.0,28,70210.221999
249.0,30,70212.154394
251.0,30,70214.086195
251.0,30,70215.861915
251.0,30,70217.614346
248.0,31,70219.528643
251.0,30,70221.434872
606.0,94,70227.093426
251.0,30,70229.011309
252.0,31,70230.928079
250.0,30,70232.681283
1050.0,192,70244.142681
251.0,30,70245.803537
251.0,30,70247.551719
243.0,35,70249.606904
1327.0,271,70266.890638
251.0,30,70268.640816
251.0,30,70270.403694
251.0,30,70272.3295
251.0,30,70274.255513
252.0,30,70276.004744
251.0,28,70277.630588
251.0,30,70279.491987
946.0,628,70317.830028
1018.0,278,70333.75722
251.0,30,70335.462257
251.0,30,70337.118244
236.0,35,70339.105675
251.0,30,70340.867828
248.0,31,70342.741388
251.0,30,70344.872563
251.0,30,70346.943441
605.0,182,70357.674128
251.0,30,70359.39524
250.0,30,70361.161283
251.0,30,70362.896806
251.0,30,70364.558224
250.0,30,70366.222875
251.0,30,70367.977027
251.0,30,70369.726834
251.0,30,70371.721171
251.0,30,70373.854919
251.0,30,70375.815626
251.0,30,70377.724298
251.0,30,70379.539443
250.0,30,70381.294027
251.0,30,70383.012689
251.0,30,70384.665115
251.0,30,70386.342928
240.0,33,70388.276117
634.0,136,70397.323366
251.0,30,70399.181031
251.0,30,70400.94568
251.0,31,70402.777052
251.0,30,70404.685555
251.0,30,70406.587554
251.0,30,70408.345053
621.0,139,70416.248785
239.0,33,70418.190065
781.0,364,70440.725329
251.0,30,70442.811651
251.0,30,70444.718185
251.0,30,70446.611549
251.0,30,70448.376617
251.0,30,70450.117941
246.0,35,70452.309248
251.0,30,70454.257318
251.0,30,70456.02251
249.0,31,70457.834046
697.0,489,70487.782987
251.0,30,70489.684674
954.0,592,70526.853336
607.0,88,70532.435451
251.0,30,70534.191259
250.0,30,70536.071361
251.0,30,70537.990591
251.0,30,70539.79974
251.0,30,70541.544004
740.0,502,70572.527769
251.0,30,70574.454087
251.0,30,70576.218913
251.0,30,70577.978935
739.0,340,70598.751171
252.0,29,70600.594152
251.0,30,70602.501286
251.0,30,70604.293216
251.0,30,70606.05414
251.0,30,70607.934158
251.0,30,70609.856865
1025.0,226,70623.610536
251.0,30,70625.530199
749.0,231,70639.634017
252.0,30,70641.559052
250.0,30,70643.411819
251.0,30,70645.150381
251.0,30,70646.932607
251.0,30,70648.838282
251.0,30,70650.753725
251.0,30,70652.512062
251.0,30,70654.269444
251.0,30,70656.149445
251.0,30,70658.057416
251.0,30,70659.865747
251.0,30,70661.618782
251.0,30,70663.442245
251.0,30,70665.359865
251.0,30,70667.219508
251.0,30,70668.96824
251.0,30,70670.722995
240.0,33,70672.837653
251.0,30,70674.740129
250.0,30,70676.488959
251.0,30,70678.22634
249.0,30,70680.08143
251.0,30,70681.99958
251.0,30,70683.810701
250.0,30,70685.591952
251.0,30,70687.413836
251.0,30,70689.330074
251.0,30,70691.216321
251.0,30,70692.98973
251.0,30,70694.774392
251.0,30,70696.697973
251.0,30,70698.609457
250.0,30,70700.384958
251.0,30,70702.144064
251.0,30,70704.002648
507.0,603,70740.925624
244.0,35,70742.988924
583.0,262,70758.97803
244.0,35,70760.919451
251.0,30,70762.58001
251.0,30,70764.318599
1005.0,320,70784.456257
635.0,189,70795.991191
251.0,30,70797.910695
251.0,30,70799.741486
248.0,30,70801.488238
250.0,29,70803.181706
249.0,31,70804.900789
251.0,30,70806.564528
251.0,30,70808.299112
602.0,108,70815.410703
760.0,430,70841.874416
637.0,152,70851.193235
251.0,30,70852.954901
251.0,30,70854.708012
251.0,30,70856.607757
251.0,30,70858.524629
251.0,30,70860.315066
251.0,30,70862.094175
246.0,35,70864.056292
250.0,30,70865.718817
251.0,30,70867.409702
248.0,31,70869.217182
251.0,30,70870.979892
800.0,291,70889.449717
251.0,30,70891.214622
251.0,30,70893.139244
251.0,30,70895.055482
251.0,30,70896.804718
251.0,30,70898.563696
610.0,315,70917.970864
251.0,30,70919.803213
251.0,30,70921.55003
251.0,30,70923.347349
251.0,30,70925.268898
250.0,30,70927.159
251.0,30,70928.920407
251.0,30,70930.675166
251.0,30,70932.583928
251.0,31,70934.598772
251.0,30,70936.393371
251.0,30,70938.152924
251.0,30,70939.98834
251.0,30,70941.907263
251.0,30,70943.75879
251.0,30,70945.5059
251.0,30,70947.290849
716.0,292,70964.883051
251.0,30,70967.01826
251.0,30,70968.928944
250.0,30,70970.83419
757.0,196,70982.16514
251.0,30,70984.126072
252.0,30,70986.268438
251.0,30,70988.255399
251.0,30,70990.16825
698.0,397,71013.567292
251.0,30,71015.235583
251.0,30,71016.995609
252.0,29,71018.689888
251.0,30,71020.737716
251.0,30,71022.87984
251.0,30,71024.825584
251.0,30,71026.905671
251.0,30,71028.892066
602.0,228,71043.074638
251.0,30,71044.854868
251.0,30,71046.61551
251.0,30,71048.484859
244.0,35,71050.732201
251.0,30,71052.531925
251.0,30,71054.313448
251.0,30,71056.145557
545.0,428,71082.431164
252.0,30,71084.25198
251.0,30,71086.006493
251.0,30,71087.817873
251.0,30,71089.73012
810.0,162,71099.14054
251.0,30,71100.888283
609.0,264,71117.630301
237.0,36,71119.865989
251.0,30,71121.610767
251.0,30,71123.377344
243.0,35,71125.599661
251.0,30,71127.482557
251.0,30,71129.25773
247.0,29,71130.949944
251.0,30,71132.838484
251.0,30,71134.748036
588.0,165,71144.76042
251.0,30,71146.509984
756.0,285,71163.985903
232.0,41,71166.586718
232.0,40,71168.976018
232.0,40,71171.328117
232.0,40,71173.564605
235.0,39,71175.746805
232.0,40,71178.105516
232.0,40,71180.698777
232.0,40,71183.512133
232.0,40,71186.346664
232.0,40,71188.772004
232.0,40,71191.112353
232.0,40,71193.862451
232.0,40,71196.662364
232.0,40,71199.359315
232.0,40,71202.145901
232.0,40,71204.577927
234.0,37,71206.75119
232.0,40,71209.252393
232.0,40,71211.761828
232.0,41,71214.162544
231.0,40,71216.620127
232.0,40,71219.179996
232.0,40,71221.538285
232.0,40,71223.930962
590.0,307,71242.767478
232.0,40,71245.143592
234.0,38,71247.401806
232.0,40,71249.60013
232.0,40,71251.853912
232.0,40,71254.185187
232.0,40,71256.46666
599.0,155,71265.803654
232.0,40,71268.516214
607.0,116,71275.578913
233.0,41,71278.1947
232.0,40,71280.634474
232.0,40,71282.990904
232.0,40,71285.53705
232.0,40,71288.022728
232.0,40,71290.368005
755.0,492,71320.536366
251.0,30,71322.468862
605.0,157,71332.084669
235.0,39,71334.372218
588.0,267,71350.698753
251.0,30,71352.558618
251.0,30,71354.473811
251.0,30,71356.308369
251.0,30,71358.074626
251.0,30,71359.872563
606.0,238,71374.446461
232.0,40,71376.918376
599.0,214,71390.000561
232.0,40,71392.439543
232.0,40,71394.994286
232.0,40,71397.374877
232.0,40,71399.732656
232.0,40,71402.262789
232.0,40,71404.724119
232.0,40,71407.060281
599.0,341,71427.040021
232.0,40,71429.366612
232.0,40,71431.763355
232.0,40,71434.603492
232.0,40,71437.240851
232.0,40,71439.767614
232.0,40,71442.102402
659.0,406,71467.001574
232.0,40,71469.500154
578.0,223,71483.040543
233.0,39,71485.473918
616.0,137,71493.883148
232.0,40,71496.355536
634.0,190,71507.29167
232.0,41,71510.153621
231.0,40,71512.848993
232.0,40,71515.394876
232.0,40,71517.748384
235.0,39,71520.080353
1021.0,333,71540.112821
234.0,38,71542.337272
234.0,40,71544.911092
232.0,40,71547.748631
232.0,40,71550.321244
232.0,40,71552.778704
568.0,306,71571.501835
232.0,40,71573.852344
566.0,420,71599.617997
1000.0,425,71625.001768
232.0,40,71627.340325
232.0,40,71630.119316
231.0,40,71632.817367
525.0,523,71664.888973
232.0,40,71667.259279
234.0,39,71669.721307
236.0,40,71672.221542
232.0,40,71674.575757
232.0,40,71677.029803
228.0,41,71679.637816
232.0,40,71681.984456
232.0,40,71684.396596
234.0,39,71686.88489
233.0,39,71689.240344
231.0,39,71691.521479
232.0,40,71694.05266
231.0,39,71696.475921
231.0,40,71698.814115
232.0,40,71701.272394
231.0,39,71703.755344
1007.0,396,71727.844078
232.0,40,71730.406398
232.0,40,71732.860168
232.0,40,71735.216158
237.0,38,71737.596738
232.0,40,71740.137256
232.0,40,71742.467446
249.0,33,71744.440393
232.0,40,71746.984779
232.0,40,71749.397739
233.0,42,71751.833215
244.0,36,71753.829683
232.0,40,71756.063147
232.0,40,71758.399575
731.0,195,71770.901015
232.0,40,71773.412322
232.0,40,71775.946964
233.0,42,71778.39422
232.0,40,71780.688626
231.0,39,71782.845076
968.0,614,71820.96638
238.0,38,71823.184436
566.0,213,71836.347976
232.0,40,71838.695368
232.0,40,71841.199598
232.0,40,71843.760679
232.0,40,71846.171596
588.0,229,71860.118752
232.0,40,71862.664718
231.0,40,71865.115062
601.0,110,71871.881622
232.0,40,71874.218831
232.0,40,71876.51094
232.0,40,71878.733657
548.0,369,71901.683883
232.0,40,71904.026913
232.0,40,71906.57519
232.0,40,71909.037878
232.0,40,71911.379949
232.0,41,71913.943843
693.0,492,71944.199699
232.0,40,71946.543259
232.0,40,71948.966174
232.0,40,71951.522094
232.0,40,71953.908426
232.0,40,71956.279225
233.0,39,71958.762664
953.0,587,71994.640344
232.0,40,71997.097968
232.0,40,71999.446398
567.0,500,72030.054199
235.0,39,72032.497566
232.0,40,72034.835687
232.0,41,72037.159173
235.0,39,72039.327099
232.0,40,72041.621923
232.0,40,72043.953744
231.0,40,72046.164196
232.0,40,72048.407887
232.0,40,72050.734306
232.0,41,72053.064459
232.0,40,72055.288318
233.0,40,72057.568898
232.0,40,72059.926835
231.0,40,72062.750257
231.0,40,72065.453928
582.0,150,72074.694092
232.0,40,72077.150284
231.0,40,72079.517763
232.0,40,72081.996681
231.0,40,72084.515249
232.0,40,72086.870652
232.0,40,72089.169474
234.0,38,72091.281529
232.0,40,72093.564994
232.0,40,72095.920535
232.0,40,72098.716413
232.0,40,72101.430532
232.0,40,72103.96295
232.0,40,72106.329391
232.0,40,72108.728857
232.0,40,72111.301229
232.0,40,72113.707248
775.0,392,72137.746233
232.0,40,72140.078558
566.0,262,72156.143984
232.0,40,72158.723108
232.0,40,72161.171749
232.0,40,72163.511151
231.0,40,72166.003003
231.0,40,72168.520476
232.0,40,72170.865946
232.0,40,72173.3053
231.0,41,72175.924185
231.0,40,72178.299062
232.0,40,72180.685422
232.0,40,72183.248055
231.0,40,72185.68497
232.0,40,72188.028448
232.0,40,72190.544035
231.0,40,72193.010453
226.0,43,72195.531183
232.0,40,72198.01794
232.0,40,72200.569808
232.0,40,72202.915371
232.0,40,72205.334354
232.0,40,72207.900025
232.0,40,72210.26305
232.0,40,72212.646024
232.0,40,72215.208387
246.0,34,72217.278965
232.0,40,72219.619186
232.0,41,72222.173863
232.0,40,72224.692111
571.0,290,72241.790469
232.0,40,72244.123329
232.0,40,72246.963917
232.0,40,72249.658926
232.0,40,72252.22533
598.0,267,72268.603975
233.0,39,72270.884559
233.0,41,72273.359488
232.0,40,72275.892206
232.0,40,72278.275499
232.0,40,72280.652285
232.0,40,72283.192859
232.0,40,72285.628316
232.0,40,72287.973907
232.0,40,72290.502236
235.0,39,72292.923508
232.0,40,72295.275473
246.0,34,72297.344567
232.0,40,72299.885465
233.0,41,72302.32057
233.0,40,72304.693438
603.0,324,72324.113484
231.0,40,72326.443815
232.0,40,72328.883731
232.0,40,72331.728882
232.0,40,72334.340953
232.0,40,72336.857466
232.0,41,72339.25742
558.0,398,72363.012005
232.0,40,72365.555112
232.0,40,72368.394604
232.0,40,72370.952138
231.0,41,72373.520295
232.0,40,72375.866805
233.0,41,72378.433173
232.0,40,72380.93892
232.0,40,72383.270981
232.0,40,72385.748403
233.0,41,72388.350181
234.0,39,72390.63121
234.0,40,72393.040433
232.0,40,72395.585395
232.0,40,72397.998703
232.0,40,72400.340297
232.0,40,72402.895536
240.0,33,72404.950648
233.0,42,72407.393939
232.0,40,72409.669874
238.0,38,72411.774565
232.0,40,72414.064789
232.0,40,72416.418904
232.0,41,72419.326809
231.0,40,72422.000501
235.0,39,72424.480014
234.0,38,72426.721554
232.0,40,72429.09749
232.0,40,72431.655593
230.0,42,72434.181783
580.0,227,72448.080659
568.0,273,72464.814643
232.0,40,72467.153323
232.0,40,72469.57538
232.0,40,72472.127143
232.0,40,72474.502282
232.0,40,72476.842283
231.0,40,72479.396516
232.0,40,72481.850105
232.0,40,72484.188627
232.0,40,72486.422519
572.0,206,72499.324989
232.0,40,72501.777277
232.0,40,72504.125753
235.0,39,72506.564452
232.0,40,72509.076013
232.0,40,72511.419482
568.0,323,72531.255263
232.0,40,72533.693491
232.0,40,72536.043532
232.0,40,72538.543949
232.0,40,72541.052565
232.0,40,72543.395085
232.0,40,72545.851412
232.0,40,72548.400352
232.0,40,72550.756641
232.0,40,72553.149436
232.0,40,72555.711556
232.0,40,72558.119788
1019.0,367,72580.433414
594.0,111,72587.330831
232.0,40,72589.762532
232.0,40,72592.327959
231.0,40,72594.684733
232.0,40,72597.061988
235.0,39,72599.565609
232.0,40,72601.990579
231.0,39,72604.270932
232.0,40,72606.794137
232.0,40,72609.298148
232.0,40,72611.659142
235.0,39,72614.113046
589.0,269,72630.344593
225.0,43,72632.717355
235.0,39,72634.98681
